userId,beerId,rating,beerName,beerStyle
180,2347,3.5,Delirium Noël,Belgian Strong Dark Ale
1549,1999,3.5,Christmas Ale,American Brown Ale
10099,6533,4.5,Olde School Barleywine,American Barleywine
287,1444,3.0,Bell's Expedition Stout,Russian Imperial Stout
10099,35720,4.0,Festina Pêche,Berliner Weissbier
63,2178,4.5,Jubelale,Winter Warmer
30,22352,4.5,Maharaja,American Double / Imperial IPA
73,1575,3.5,Great Lakes Commodore Perry IPA,English India Pale Ale (IPA)
30,15619,3.5,The Beast Grand Cru,Belgian Strong Dark Ale
10099,1161,3.5,Indian Brown Ale,American Brown Ale
96,54540,4.5,Vinyl,American Amber / Red Lager
16866,47954,4.0,Melange No. 3,American Strong Ale
2216,6305,4.5,Drie Fonteinen Oude Geuze,Gueuze
287,1287,3.5,Bell's Porter,American Porter
17981,47731,4.0,Maduro Oatmeal Brown Ale,American Brown Ale
423,43670,4.5,Bourbon Barrel Quad (BBQ),Quadrupel (Quad)
423,39639,3.5,Double Wide I.P.A.,American Double / Imperial IPA
35,103,4.0,Samuel Adams Summer Ale,American Pale Wheat Ale
27039,16814,4.0,Heady Topper,American Double / Imperial IPA
620,3183,4.5,Neuschwansteiner,Munich Helles Lager
17981,46363,4.0,Jai Alai IPA,American IPA
345,40443,4.0,Baltic Thunder,Baltic Porter
99,23155,3.5,Saranac Summer Ale,American Pale Wheat Ale
2743,22505,4.5,Green Flash West Coast I.P.A.,American IPA
454,4017,4.0,Arcadia London Porter,English Porter
220,74986,4.5,Lagunitas Sucks Holiday Ale,American Double / Imperial IPA
323,13788,5.0,Old Engine Oil Special Reserve (Aged In Malt Whiskey Casks),Old Ale
283,773,4.5,Goudenband,Flanders Oud Bruin
898,57341,3.5,Heavy Seas - Märzen,Märzen / Oktoberfest
208,646,3.0,Westmalle Trappist Tripel,Tripel
261,768,2.5,Captain Swain's Extra Stout,Foreign / Export Stout
13667,29995,4.5,Dark Starr Stout,Irish Dry Stout
22,3523,4.5,Éphémère (Apple),Fruit / Vegetable Beer
139,45863,4.0,Shipyard Barley Wine Style Ale (Pugsley's Signature Series),English Barleywine
13014,28203,4.0,Furious,American IPA
178,22571,5.0,Manchester Star Ale,English Porter
192,1911,4.5,Sunshine Wheat Beer,American Pale Wheat Ale
14879,56115,3.0,Hop Dam Triple IPA,American Double / Imperial IPA
158,67655,4.0,17th Anniversary Wood Aged Double IPA,American Double / Imperial IPA
1549,3968,4.5,India Pale Ale,English India Pale Ale (IPA)
200,2397,4.5,Black Eye Ale,Black & Tan
73,226,5.0,Great Lakes Edmund Fitzgerald Porter,American Porter
112,411,4.5,Pranqster,Belgian Strong Pale Ale
347,3338,4.0,Cadillac Mountain Stout,American Stout
141,16403,5.0,"Smuttynose IPA ""Finest Kind""",American IPA
4,16909,4.0,Allagash Curieux (Bourbon Barrel-Aged Tripel),Tripel
751,2263,4.0,Powder Hound Winter Ale,American Amber / Red Ale
590,53433,4.5,Unplugged Cranbic Ale,American Wild Ale
347,3339,4.5,Thunder Hole Ale,English Brown Ale
42,142,4.5,Ommegang (Abbey Ale),Dubbel
1941,5280,2.0,Tyskie Gronie,Euro Pale Lager
99,14486,3.0,Saranac Golden Pilsener,German Pilsener
192,1917,4.0,La Folie,Flanders Red Ale
637,1713,4.0,Moinette Blond,Belgian Strong Pale Ale
42,56875,3.0,Ommegang BPA (Belgian-style Pale Ale),Belgian Pale Ale
63,29209,2.5,Inversion IPA,American IPA
10099,2093,2.5,90 Minute IPA,American Double / Imperial IPA
17981,48825,4.0,Improv (Improvisación) Oatmeal Rye India-Style Brown Ale,American Brown Ale
10161,867,3.0,Birra Moretti,Euro Pale Lager
113,573,3.5,Samuel Smith's India Ale,English India Pale Ale (IPA)
267,741,3.5,Odell Isolation Ale,Winter Warmer
10099,1180,3.0,Raison D'etre,Belgian Strong Dark Ale
15237,34312,4.0,Pannepot Reserva,Quadrupel (Quad)
162,259,4.0,Ipswich India Pale Ale (I.P.A.),American IPA
1339,15274,4.0,Urthel Samaranth,Quadrupel (Quad)
35,20564,4.5,Samuel Adams Holiday Porter,American Porter
220,37841,4.0,Lagunitas Sneak Release Undercover Investigation Shut-Down Ale,American Double / Imperial IPA
259,1708,4.5,St. Bernardus Abt 12,Quadrupel (Quad)
10990,22343,5.0,Southern Pecan,English Brown Ale
10099,45086,4.0,Sah'tea,Sahti
22,34,4.5,La Fin Du Monde,Tripel
4,10,3.5,Allagash Dubbel Ale,Dubbel
113,577,5.0,Samuel Smith's Winter Welcome Ale,Winter Warmer
2743,38451,4.0,Green Flash Summer Saison,Saison / Farmhouse Ale
173,459,4.0,Fred,American Strong Ale
345,1003,4.0,Golden Monkey,Tripel
35,21300,3.5,Samuel Adams Black Lager,Schwarzbier
113,571,4.5,Samuel Smith's Oatmeal Stout,Oatmeal Stout
147,88,4.5,Stone IPA (India Pale Ale),American IPA
393,1144,4.0,Perkuno's Hammer Imperial Porter,Baltic Porter
437,1317,3.0,Staropramen Lager,Czech Pilsener
1199,16074,4.5,Founders Red's Rye PA,Rye Beer
1628,7799,4.0,Southampton Pumpkin Ale,Pumpkin Ale
1339,26159,4.0,Urthel Hop-It,Belgian IPA
24,652,3.5,Traquair Jacobite,Scotch Ale / Wee Heavy
41,139,3.5,Corsendonk Agnus / Abbey Pale Ale,Tripel
418,2654,4.5,Left Hand Imperial Stout,Russian Imperial Stout
63,40291,4.5,Green Lakes Organic Ale,American Amber / Red Ale
345,42546,4.5,Wild Devil,Belgian IPA
4909,10683,4.5,Leipziger Gose,Gose
287,26638,4.0,Bell's Wheat Two Ale,American Pale Wheat Ale
3818,49286,1.5,Mokah,American Double / Imperial Stout
15280,33280,4.0,Atwater Voodoovator,Doppelbock
575,918,3.0,Foster's Lager,American Adjunct Lager
784,32757,4.0,Hop Whore,American Double / Imperial IPA
335,40671,3.5,New Holland Night Tripper,American Double / Imperial Stout
68,52855,3.5,Raging Bitch Belgian-Style IPA,Belgian IPA
13029,27952,4.5,Jaipur IPA,English India Pale Ale (IPA)
217,729,3.0,Lucifer,Belgian Strong Pale Ale
29,36812,3.0,Michelob Ultra Lime Cactus,Light Lager
447,1331,4.0,Pabst Blue Ribbon (PBR),American Adjunct Lager
3620,1191,4.5,Tuppers' Hop Pocket Pils (Keller Pils),Keller Bier / Zwickel Bier
262,35741,2.5,He'Brew Origin Pomegranate Ale,American Strong Ale
697,4770,4.0,Hitachino Nest Red Rice Ale,Belgian Strong Pale Ale
261,1440,3.0,Bailey's Blonde Ale,American Blonde Ale
139,289,2.5,Brewer's Brown Ale,English Brown Ale
15711,37298,4.0,Dark Force,Russian Imperial Stout
664,48050,3.0,Young's Oatmeal Stout,Oatmeal Stout
174,567,3.5,Rolling Rock Extra Pale,American Adjunct Lager
147,92,4.5,Arrogant Bastard Ale,American Strong Ale
466,2476,2.0,Castle Lager,American Adjunct Lager
287,1094,4.5,Bell's Oberon Ale,American Pale Wheat Ale
789,47271,3.0,Lilja's Hop Nest Monster,American IPA
13307,46987,4.5,Beer Geek Brunch Weasel,American Double / Imperial Stout
684,3579,4.5,Fish Tale Winterfish,Winter Warmer
72,3280,4.0,Schneider Weisse Original,Hefeweizen
721,2270,2.0,Carlsberg Beer,Euro Pale Lager
81,246,3.5,Heineken Lager Beer,Euro Pale Lager
57,1907,4.5,Dos Equis Special Lager,American Adjunct Lager
335,14954,2.0,New Holland Pilgrim's Dole,Wheatwine
96,33200,4.0,Roxy Rolles,American Amber / Red Ale
140,282,4.0,Sierra Nevada Wheat Beer,American Pale Wheat Ale
57,1907,3.0,Dos Equis Special Lager,American Adjunct Lager
187,600,4.0,Lindemans Kriek,Lambic - Fruit
35,54904,4.5,Samuel Adams Noble Pils,Czech Pilsener
140,52371,2.5,Sierra Nevada Estate Brewers Harvest Ale,American IPA
287,2009,3.5,Bell's Rye Stout,American Stout
1199,17538,3.0,Founders Devil Dancer,American Double / Imperial IPA
96,40999,3.0,Lucky Kat,American IPA
1549,67156,3.0,Big John,American Double / Imperial Stout
450,1336,4.5,Extra Special Ale (ESA),Extra Special / Strong Bitter (ESB)
72,224,4.0,Schneider Aventinus,Weizenbock
710,45659,2.5,Leinenkugel's Classic Amber,American Amber / Red Lager
1,429,4.0,Pilsner Urquell,Czech Pilsener
590,44942,4.0,Unplugged Bohemian Lager,Czech Pilsener
33,4047,3.5,Raspberry Strong Ale,American Strong Ale
1199,25852,4.0,Founders Blushing Monk,Belgian Strong Pale Ale
4261,40310,4.0,Noël Des Géants,Herbed / Spiced Beer
259,39286,3.5,Christmas Ale,Belgian Strong Dark Ale
29,72412,3.0,Shock Top Pumpkin Wheat,Pumpkin Ale
1549,45368,4.0,Juliet,American Wild Ale
256,5045,4.0,8 Ball Stout,Oatmeal Stout
124,1256,3.5,Paulaner Hefe-Weissbier Naturtrüb,Hefeweizen
1199,17538,4.0,Founders Devil Dancer,American Double / Imperial IPA
5316,25762,1.5,Vesuvius (Brewmaster Reserve),Belgian Strong Pale Ale
142,582,4.5,Spaten Oktoberfestbier Ur-Märzen,Märzen / Oktoberfest
141,21296,5.0,Smuttynose S'muttonator (Big Beer Series),Doppelbock
1141,10325,4.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
18968,5036,3.5,Purist Pale Ale,American Pale Ale (APA)
45,570,4.0,Brooklyn Oktoberfest Beer,Märzen / Oktoberfest
892,46984,3.5,John Henry 3 Lick Spiker Ale,American Strong Ale
147,38470,4.5,Stone Sublimely Self-Righteous Ale,American Black Ale
140,40492,4.0,Sierra Nevada ESB (Early Spring Beer),Extra Special / Strong Bitter (ESB)
200,631,3.0,Red Tail Ale,American Amber / Red Ale
192,607,3.5,Fat Tire Amber Ale,American Amber / Red Ale
368,991,4.5,Autumnal Fire,Doppelbock
392,1128,3.5,Old Heathen Imperial Stout,Russian Imperial Stout
10099,2093,5.0,90 Minute IPA,American Double / Imperial IPA
266,1443,4.0,Steelhead Extra Stout,American Stout
30,58470,3.5,Avery Anniversary Ale - Seventeen (Dry Hopped Black Lager),Schwarzbier
5316,942,4.5,Full Sail IPA,American IPA
17981,50082,4.0,Maduro Oatmeal Brown Ale - Cubano-Style Espresso,American Brown Ale
1435,8817,2.0,Tuborg Premium Lager (Gold / Guld),Euro Pale Lager
144,96,4.0,Black Bavarian,Schwarzbier
863,12770,3.5,Damnation,Belgian Strong Pale Ale
2743,33599,3.5,Barleywine Style Ale,American Barleywine
200,4970,4.0,White Hawk Original IPA,American IPA
132,1597,4.5,St. Rogue Red,American Amber / Red Ale
345,14916,3.5,Hop Wallop,American Double / Imperial IPA
694,15881,4.0,Tröegs Nugget Nectar,American Amber / Red Ale
76,772,5.0,Hacker-Pschorr Hefe Weisse Natürtrub,Hefeweizen
148,1163,4.0,Belhaven Scottish Ale,Scottish Ale
429,1769,4.5,Alaskan Smoked Porter,American Porter
112,412,5.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
192,933,4.5,Blue Paddle Pilsner,German Pilsener
403,1889,4.0,Snow Cap,Winter Warmer
4686,3397,4.5,Hofbräu Maibock (Urbock),Maibock / Helles Bock
140,283,3.0,Sierra Nevada Stout,American Stout
10099,2093,4.0,90 Minute IPA,American Double / Imperial IPA
345,14916,3.5,Hop Wallop,American Double / Imperial IPA
826,2576,4.0,Val-Dieu Triple,Tripel
139,1932,1.5,Pumpkinhead Ale,Pumpkin Ale
132,1173,3.5,Santa's Private Reserve Ale,American Amber / Red Ale
429,1769,4.0,Alaskan Smoked Porter,American Porter
2372,20232,4.0,Terrapin Big Hoppy Monster,American Amber / Red Ale
345,1005,3.5,HopDevil Ale,American IPA
163,436,4.0,Amstel Light,Light Lager
126,16924,3.0,Pete's Wicked Rally Cap Ale,American Blonde Ale
199,48505,5.0,Victory At Sea Coffee Vanilla Imperial Porter,American Porter
1397,5223,4.0,Gale Force India Style Pale Ale,American IPA
2391,46467,4.0,Cascade Vlad The Imp Aler,American Wild Ale
205,14849,3.5,Orange Blossom Cream Ale,Fruit / Vegetable Beer
23980,1351,3.0,Yuengling Traditional Lager,American Amber / Red Lager
418,66154,2.5,Stranger,American Pale Ale (APA)
45,2231,4.0,Brooklyn Monster Ale,English Barleywine
4408,22791,3.5,Patriot Pale,American Pale Ale (APA)
147,72138,3.5,Stone 15th Anniversary Escondidian Imperial Black IPA,American Black Ale
158,12013,3.5,Yeti Imperial Stout,Russian Imperial Stout
20,23,4.0,Wachusett IPA (India Pale Ale),American IPA
10707,21639,3.0,Trader Joe's Hofbrau Bock,Maibock / Helles Bock
863,37578,4.5,Damnation Batch 23 (Oak Aged),Tripel
39,37192,4.0,Ayinger Weizenbock,Weizenbock
655,1798,4.0,Boddingtons Pub Ale,English Pale Ale
458,2298,4.0,Rio Blanco Pale Ale,American Pale Ale (APA)
342,639,1.5,Newcastle Brown Ale,English Brown Ale
42,141,4.0,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
35,104,3.5,Samuel Adams Boston Lager,Vienna Lager
287,26637,5.0,Bell's Wheat Four Ale,American Pale Wheat Ale
14879,33644,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
1628,16786,2.5,Southampton Biere De Mars,Bière de Garde
10099,29395,2.5,Golden Era,American Double / Imperial Pilsner
9,19,3.0,Mackeson Triple XXX Stout,Milk / Sweet Stout
57,171,4.0,Dos Equis Amber Lager,Vienna Lager
132,2965,4.0,XS Old Crustacean,American Barleywine
1199,7463,3.5,Founders Dirty Bastard,Scotch Ale / Wee Heavy
147,40744,4.0,Stone Old Guardian Barley Wine Style Ale 2008,American Barleywine
10099,6260,4.0,Punkin Ale,Pumpkin Ale
139,693,4.0,Shipyard IPA,English India Pale Ale (IPA)
418,66154,4.0,Stranger,American Pale Ale (APA)
124,1784,4.5,Paulaner Premium Pils,German Pilsener
18149,60886,4.5,Deliverance,American Strong Ale
222,695,5.0,Duvel,Belgian Strong Pale Ale
103,331,3.0,ImPaled Ale,English India Pale Ale (IPA)
74,708,5.0,Gritty McDuff's Christmas Ale,Extra Special / Strong Bitter (ESB)
2137,3508,3.5,Christmas Ale,Winter Warmer
2097,7910,4.0,Kuhnhenn Simcoe Silly,Belgian IPA
913,2960,3.5,Spezial Rauchbier Lager,Rauchbier
3818,40058,5.0,Choklat,American Double / Imperial Stout
130,46809,3.5,Flashback Ale,American Brown Ale
113,577,4.0,Samuel Smith's Winter Welcome Ale,Winter Warmer
148,79,3.5,Wee Heavy,Scotch Ale / Wee Heavy
23980,1351,4.5,Yuengling Traditional Lager,American Amber / Red Lager
10707,54696,4.0,Trader Joe's 2009 Vintage Ale,Belgian Strong Dark Ale
156,2709,3.0,Alpine Glacier Lager,American Pale Lager
423,46606,4.0,Single-Wide I.P.A.,American IPA
40,137,2.5,König Pilsener,German Pilsener
1141,30947,4.0,Rosée D'hibiscus,Herbed / Spiced Beer
491,29393,4.0,Premium Lager,Euro Pale Lager
12985,45777,4.5,The Dogfather,American Double / Imperial Stout
2743,36727,4.0,Green Flash Le Freak,Belgian IPA
323,41037,3.5,Ola Dubh Special Reserve 12,Old Ale
9897,45723,3.0,La Parcela,Pumpkin Ale
395,29687,4.0,Jefferson's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
3818,58688,3.0,Farmer's Tan Imperial Pale Lager,American Double / Imperial Pilsner
3818,10433,4.5,Porter,American Porter
287,26638,4.5,Bell's Wheat Two Ale,American Pale Wheat Ale
112,411,4.0,Pranqster,Belgian Strong Pale Ale
200,58730,4.0,Imperial Barley Wine Style Ale,American Barleywine
16315,41635,4.5,Rip Tide,American Double / Imperial Stout
18134,34688,4.0,Long Hammer IPA,American IPA
143,1552,3.5,Shiner Hefeweizen,Hefeweizen
10099,6260,4.0,Punkin Ale,Pumpkin Ale
5318,45328,4.0,Panzer Imperial Pilsner,American Double / Imperial Pilsner
1199,11757,5.0,Founders Breakfast Stout,American Double / Imperial Stout
396,7284,5.0,YuleSmith (Summer),American Double / Imperial IPA
9897,39267,3.5,Noel De Calabaza,Belgian Strong Dark Ale
396,3833,4.5,AleSmith Speedway Stout,American Double / Imperial Stout
2097,11784,4.5,Kuhnhenn Raspberry Eisbock,Eisbock
187,6104,3.5,Lindemans Gueuze Cuvée René,Gueuze
3313,7715,4.0,Bink Winterkoninkske,Belgian Strong Dark Ale
28,14007,4.0,Our Special Ale 2003 (Anchor Christmas Ale),Winter Warmer
42,16506,4.0,Ommegang Witte,Witbier
73,63562,3.0,Great Lakes The Doppelrock,Doppelbock
741,40416,4.0,IPA,American IPA
45,74,4.0,Post Road Pumpkin Ale,Pumpkin Ale
220,3711,5.0,Censored,American Amber / Red Ale
141,181,4.0,Smuttynose Barleywine Style Ale (Big Beer Series),American Barleywine
1675,4774,4.0,Super Baladin,Belgian Strong Pale Ale
1471,22381,4.5,Dark Horse Double Crooked Tree IPA,American Double / Imperial IPA
403,51959,3.0,Curve Ball Blonde Ale,Kölsch
568,1525,4.5,O.K. Beer,Euro Pale Lager
388,1632,4.5,Cantillon Kriek 100% Lambic,Lambic - Fruit
8,20317,4.0,Snowplow Milk Stout,Milk / Sweet Stout
559,1472,3.0,Big Daddy IPA,American IPA
3818,20536,3.0,Phin & Matt's Extraordinary Ale,American Pale Ale (APA)
13014,33127,3.0,Darkness,Russian Imperial Stout
35,102,5.0,Samuel Adams Octoberfest,Märzen / Oktoberfest
33,6258,4.5,Berkshire Oktoberfest Lager,Märzen / Oktoberfest
16866,53134,4.0,Mischief,Belgian Strong Pale Ale
1199,23474,4.0,Founders Rübæus,Fruit / Vegetable Beer
113,575,5.0,Samuel Smith's Old Brewery Pale Ale,English Pale Ale
367,976,3.0,Singha,Euro Pale Lager
220,19589,4.0,Lagunitas PILS (Czech Style Pilsner),Czech Pilsener
10099,9086,4.0,120 Minute IPA,American Double / Imperial IPA
342,639,3.0,Newcastle Brown Ale,English Brown Ale
132,1339,4.5,Hazelnut Brown Nectar,American Brown Ale
2743,22505,4.0,Green Flash West Coast I.P.A.,American IPA
220,1579,4.5,Olde GnarlyWine,American Barleywine
140,55243,4.0,Sierra Nevada Glissade Golden Bock,Maibock / Helles Bock
710,29015,2.0,Leinenkugel's Sunset Wheat,Witbier
173,25265,4.0,Blue Dot Double India Pale Ale,American Double / Imperial IPA
112,30282,4.0,Brother Thelonious,Belgian Strong Dark Ale
42,141,4.5,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
748,2548,4.0,Old Slug Porter,English Porter
17962,43974,3.5,Siamese Twin Ale,Dubbel
207,3842,4.5,Trappistes Rochefort 6,Belgian Strong Dark Ale
142,582,3.0,Spaten Oktoberfestbier Ur-Märzen,Märzen / Oktoberfest
1,429,4.0,Pilsner Urquell,Czech Pilsener
9790,20216,4.5,Duck-Rabbit Milk Stout,Milk / Sweet Stout
288,2040,4.0,Reissdorf Kölsch,Kölsch
147,1160,4.5,Stone Imperial Russian Stout,Russian Imperial Stout
16205,38426,4.0,Saison Athene,Saison / Farmhouse Ale
45,47678,3.5,Brooklyn Local 2,Belgian Strong Dark Ale
147,25353,2.5,Stone 9th Anniversary Ale,American Strong Ale
42,3457,4.5,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
590,2565,3.5,Uff-da,Bock
147,52828,4.5,Kona Coffee Macadamia Coconut Porter,American Porter
140,42533,3.5,Sierra Nevada Southern Hemisphere Harvest Fresh Hop Ale,American IPA
392,35774,4.5,Blasphemy,Quadrupel (Quad)
2210,50697,4.5,Double Jack,American Double / Imperial IPA
35,111,1.0,Samuel Adams Triple Bock,American Strong Ale
429,1769,4.0,Alaskan Smoked Porter,American Porter
345,1010,4.0,Prima Pils,German Pilsener
10099,59151,4.0,Miles Davis' Bitches Brew,Russian Imperial Stout
96,33200,4.5,Roxy Rolles,American Amber / Red Ale
26,46080,4.0,Apocalypse Cow,American Double / Imperial IPA
35,21300,3.5,Samuel Adams Black Lager,Schwarzbier
1199,23474,4.0,Founders Rübæus,Fruit / Vegetable Beer
75,667,3.5,Negra Modelo,Munich Dunkel Lager
132,355,4.0,Dead Guy Ale,Maibock / Helles Bock
23980,921,3.5,Yuengling Porter (Dark Brewed),American Porter
63,34420,4.5,The Abyss,American Double / Imperial Stout
3,7,3.5,Purple Haze,Fruit / Vegetable Beer
252,808,4.5,Weihenstephaner Hefeweissbier Dunkel,Dunkelweizen
259,1708,4.0,St. Bernardus Abt 12,Quadrupel (Quad)
287,1094,4.5,Bell's Oberon Ale,American Pale Wheat Ale
2372,54746,4.0,Terrapin The Dark Side Belgian Style Imperial Stout,Belgian Strong Dark Ale
48,2497,4.0,Leute Bok,Belgian Strong Dark Ale
360,935,4.0,Warsteiner Premium Verum,German Pilsener
22,43169,3.5,Quatre-Centième Brassin Commémoratif,Belgian Strong Pale Ale
923,16329,3.5,Nefarious Ten Pin Imperial Porter,Baltic Porter
113,576,3.5,Samuel Smith's Nut Brown Ale,English Brown Ale
207,645,4.5,Trappistes Rochefort 10,Quadrupel (Quad)
140,54089,3.5,Life & Limb,American Strong Ale
5316,36188,4.0,LTD Series - 02,Maibock / Helles Bock
132,354,3.5,Chipotle Ale,Chile Beer
147,1160,4.0,Stone Imperial Russian Stout,Russian Imperial Stout
1141,10325,4.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
75,1321,4.0,Modelo Especial,American Adjunct Lager
863,7971,4.5,Pliny The Elder,American Double / Imperial IPA
345,47776,4.0,Helios  (V Saison),Saison / Farmhouse Ale
339,56716,4.5,Exit 16,American Double / Imperial IPA
10099,6108,4.5,60 Minute IPA,American IPA
101,56,2.0,Melbourn Bros. Strawberry,Fruit / Vegetable Beer
870,4041,4.0,Kilt Lifter Scotch Ale,Scotch Ale / Wee Heavy
696,12323,3.5,Thomas Hooker Octoberfest Lager,Märzen / Oktoberfest
345,1014,4.5,Sunrise Weiss,Hefeweizen
345,1013,4.5,Storm King Stout,Russian Imperial Stout
205,14849,2.5,Orange Blossom Cream Ale,Fruit / Vegetable Beer
345,1010,4.5,Prima Pils,German Pilsener
26,9478,4.0,Gumballhead,American Pale Wheat Ale
147,8294,4.5,Stone Old Guardian Barley Wine Style Ale 2003,American Barleywine
140,1904,4.0,Sierra Nevada Celebration Ale,American IPA
35,68397,3.5,Latitude 48 Deconstructed IPA - East Kent Goldings,American IPA
26,7520,4.0,Dark Lord Imperial Stout,Russian Imperial Stout
1304,3704,4.5,Tsunami Stout,Foreign / Export Stout
1549,1157,4.0,Honker's Ale,English Bitter
141,185,4.0,Smuttynose Imperial Stout (Big Beer Series),Russian Imperial Stout
5318,31323,4.5,Hop 15,American Double / Imperial IPA
1199,34146,4.0,Founders Double Trouble,American Double / Imperial IPA
29,41821,1.5,Bud Light Lime,Light Lager
26,7520,2.5,Dark Lord Imperial Stout,Russian Imperial Stout
140,48434,4.5,Sierra Nevada Kellerweis Hefeweizen,Hefeweizen
293,811,3.5,Bass Pale Ale,English Pale Ale
113,577,4.0,Samuel Smith's Winter Welcome Ale,Winter Warmer
418,32410,3.5,Left Hand Oktoberfest,Märzen / Oktoberfest
590,21802,4.5,Black Wheat,Dunkelweizen
201,633,4.0,De Dolle Arabier,Belgian Strong Pale Ale
147,34909,3.5,Stone Old Guardian Barley Wine Style Ale 2007,American Barleywine
1549,1157,4.0,Honker's Ale,English Bitter
147,44138,4.0,Stone 08.08.08 Vertical Epic Ale,Belgian IPA
208,646,3.5,Westmalle Trappist Tripel,Tripel
287,1093,5.0,Two Hearted Ale,American IPA
347,3338,5.0,Cadillac Mountain Stout,American Stout
